label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
5_Tx	0.08625	0.03880952380952381	0.13368298368298367	0.4392637844611529	0.10052631578947369	0.05	0.13183176472650157	0.0	0.019635627530364373
6_TxWk	0.013333333333333332	0.04183982683982683	0.19201631701631702	0.3455137844611529	0.06719298245614036	0.056060606060606054	0.20986206775680455	0.01818181818181818	0.05599926389400074
15_EnhBiv	0.09675925925925925	0.12755320118478014	0.014285714285714285	0.16206709956709958	0.004	0.07044657097288676	0.04805594405594406	0.2239749548696917	0.25285725580462415
16_ReprPC	0.15675925925925926	0.05562337662337663	0.014285714285714285	0.381719273480143	0.008	0.022727272727272728	0.05671146245059289	0.1428008658008658	0.1613727753727754
10_EnhA2	0.2034963768115942	0.048545454545454544	0.0	0.35126119894598157	0.0798840579710145	0.06666666666666667	0.050782608695652175	0.11033333333333335	0.08903030303030303
14_TssBiv	0.059259259259259255	0.017596491228070173	0.0	0.03333333333333333	0.15046739130434783	0.0587719298245614	0.0735582497212932	0.3915590219893626	0.21545432333977224
17_ReprPCWk	0.0	0.08153393794588774	0.0	0.1638675629290618	0.015789473684210527	0.3418627795511797	0.13119127742630235	0.036265664160401	0.2294893043029569
1_TssA	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
3_TssFlnkU	0.09592948717948717	0.044	0.0	0.2035833333333333	0.09142251950947604	0.08771929824561403	0.1353979933110368	0.2505810113519092	0.09136635706914345
4_TssFlnkD	0.07717948717948717	0.022030303030303032	0.0	0.09733333333333333	0.09142251950947604	0.0437799043062201	0.18085253876558227	0.332399193170091	0.15500272070550708
11_EnhWk	0.0	0.057658603029312416	0.014285714285714285	0.05028571428571428	0.011142857142857144	0.1297627765064836	0.16078571428571425	0.3363505502887654	0.23972807017543857
12_ZNF/Rpts	0.0587121212121212	0.06931276297335202	0.26828919101574994	0.06401515151515151	0.03333333333333333	0.0446026180458158	0.3442868802425528	0.0	0.11744794166192338
7_EnhG1	0.03208333333333333	0.06185714285714287	0.1927962841755945	0.25101190476190477	0.05540350877192983	0.016666666666666666	0.17358131100599344	0.12461904761904763	0.09198080080838701
8_EnhG2	0.13627039627039625	0.054714285714285715	0.0748917748917749	0.11356709956709957	0.0754874248558459	0.016666666666666666	0.23163611826769728	0.18825541125541126	0.10851082251082249
2_TssFlnk	0.1472463768115942	0.044	0.0	0.14842028985507244	0.1611340579710145	0.08771929824561403	0.07786594202898552	0.251561403508772	0.08205263157894736
13_Het	0.0	0.05442982456140351	0.07888888888888888	0.007142857142857143	0.04166666666666667	0.47428993679851805	0.04111111111111111	0.15517857142857142	0.1472921434019832
9_EnhA1	0.01717948717948718	0.06508294930875577	0.19242407573886997	0.16976190476190475	0.03758974358974359	0.019892473118279567	0.27886405881845255	0.12461904761904763	0.09458625986545896
18_Quies	0.0	0.055263157894736833	0.0	0.05149068322981367	0.0	0.7560492535687043	0.0	0.11023809523809525	0.026958810068649884
