label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
13_ReprPC	0.49464940815035685	0.014285714285714285	0.014285714285714285	0.032158117727377686	0.086902262853092	0.0	0.34673994671890884	0.0	0.010978835978835979
6_EnhG	0.5742507412321654	0.0	0.0	0.025706504824151884	0.07091994692613887	0.005263157894736842	0.1370645363408521	0.1319078947368421	0.05488721804511278
12_EnhBiv	0.45761237111331987	0.0	0.0	0.032158117727377686	0.07235199830282744	0.005263157894736842	0.24581924217978326	0.1319078947368421	0.05488721804511278
3_TxFlnk	0.5742507412321654	0.0	0.0	0.025706504824151884	0.07091994692613887	0.005263157894736842	0.1370645363408521	0.1319078947368421	0.05488721804511278
1_TssA	0.5268823201795337	0.0	0.0	0.025706504824151884	0.04094283022133338	0.005263157894736842	0.21441007409828922	0.1319078947368421	0.05488721804511278
4_Tx	0.43051599587203293	0.026050420168067225	0.043697478991596636	0.13389978213507625	0.048350237628740786	0.0	0.2806669130911963	0.0	0.036819172113289764
11_BivFlnk	0.5742507412321654	0.0	0.0	0.025706504824151884	0.07091994692613887	0.005263157894736842	0.1370645363408521	0.1319078947368421	0.05488721804511278
10_TssBiv	0.45761237111331987	0.0	0.0	0.032158117727377686	0.07235199830282744	0.005263157894736842	0.24581924217978326	0.1319078947368421	0.05488721804511278
14_ReprPCWk	0.36490196078431375	0.026050420168067225	0.043697478991596636	0.11256644880174291	0.06182392183926712	0.0	0.3021405973017226	0.0	0.08881917211328977
2_TssAFlnk	0.5268823201795337	0.0	0.0	0.025706504824151884	0.04094283022133338	0.005263157894736842	0.21441007409828922	0.1319078947368421	0.05488721804511278
15_Quies	0.0	0.07335672067870211	0.05721925133689839	0.013333333333333332	0.00909090909090909	0.19835450926782197	0.3692156862745098	0.16787878787878788	0.11155080213903742
8_ZNF/Rpts	0.38496686846781725	0.0	0.0	0.18771367328293326	0.09975940571023485	0.0	0.22283121656017868	0.06875	0.03597883597883598
9_Het	0.02074074074074074	0.007142857142857143	0.26573729138004276	0.17125925925925928	0.024	0.021764705882352943	0.398727694614355	0.0	0.09062745098039217
5_TxWk	0.3515686274509804	0.03855042016806722	0.043697478991596636	0.21827478213507626	0.037823921839267104	0.003125	0.27014059730172263	0.0	0.036819172113289764
7_Enh	0.1304232804232804	0.007142857142857143	0.11571428571428573	0.015703703703703702	0.019	0.02026315789473684	0.2865290309106098	0.2552412280701754	0.14998245614035086
