label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
EnhF1	0.0	0.02608695652173913	0.0	0.1294925629290618	0.015789473684210527	0.3403742236024845	0.24405892448512584	0.11690476190476191	0.12729309687261633
EnhF2	0.0038461538461538464	0.05562125158618848	0.05622119815668203	0.014285714285714285	0.02268131868131868	0.10793595137914913	0.25056238922367957	0.3205610766045549	0.16828494623655915
EnhF3	0.09592948717948717	0.044	0.0	0.2035833333333333	0.09142251950947604	0.08771929824561403	0.1353979933110368	0.2505810113519092	0.09136635706914345
CtcfO	0.25766304347826086	0.03621212121212121	0.0	0.5216559357880868	0.059789473684210524	0.05	0.022526315789473682	0.0	0.05215311004784688
PromF	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
Repr4	0.0	0.1624878853143088	0.006666666666666666	0.14301754385964913	0.015789473684210527	0.20854299912184554	0.12645443532103917	0.12232142857142855	0.2147195674608516
Repr2	0.0	0.10395985080114842	0.014285714285714285	0.07337662337662337	0.011142857142857144	0.09603906884159948	0.06053170359052713	0.3828657018039169	0.2577984801576133
Repr3	0.0	0.14332121864764213	0.0	0.14736536994660565	0.015789473684210527	0.365445173034889	0.10062110198770584	0.10357142857142858	0.12388623412751829
Repr1	0.0	0.0856457800511509	0.0	0.12514473684210525	0.015789473684210527	0.14435440263061747	0.2799412774263023	0.1356547619047619	0.2134695674608516
Tss	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
ElonW	0.05416666666666666	0.22178362573099414	0.13368298368298367	0.14510233918128654	0.09385964912280702	0.16657894736842105	0.13242700282173966	0.0	0.052398785425101214
EnhP	0.059259259259259255	0.1049150550172222	0.045054945054945054	0.10670995670995671	0.026527472527472527	0.09360165118679051	0.0857065287653523	0.20579313668787352	0.2724319947911279
Gen3'2	0.07242424242424242	0.08685714285714287	0.14796869796869797	0.20385281385281387	0.05994896331738438	0.06666666666666667	0.15257817620975517	0.12461904761904763	0.08508424908424908
EnhWf	0.0	0.09638409322539085	0.045054945054945054	0.05028571428571428	0.026527472527472527	0.09397846278099341	0.1180142210730446	0.36468388362209875	0.20507120743034055
Gen3'1	0.03208333333333333	0.08285714285714287	0.2063020313020313	0.2760119047619048	0.051403508771929826	0.06666666666666667	0.16297211560369457	0.07261904761904762	0.049084249084249076
Quies	0.0	0.055263157894736833	0.0	0.05149068322981367	0.0	0.7560492535687043	0.0	0.11023809523809525	0.026958810068649884
Enh1	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
Enh2	0.0	0.045325269695979074	0.014285714285714285	0.08153571428571428	0.007142857142857143	0.11934610983981693	0.21303571428571427	0.32601721695543207	0.1933114035087719
Low6	0.0	0.0744298245614035	0.006666666666666666	0.04714285714285714	0.0	0.5991470796556608	0.02583333333333333	0.12898809523809524	0.11779214340198323
Low4	0.0	0.12505639097744362	0.006666666666666666	0.12036090225563911	0.0	0.41447431077694236	0.07109649122807019	0.13851190476190478	0.12383333333333335
Low5	0.0	0.0746031746031746	0.0	0.11736369910282954	0.0	0.6610200138026225	0.0	0.11976190476190478	0.027251207729468596
Low2	0.0	0.0744298245614035	0.006666666666666666	0.04714285714285714	0.0	0.5991470796556608	0.02583333333333333	0.12898809523809524	0.11779214340198323
Low3	0.0	0.13542906178489703	0.006666666666666666	0.14301754385964913	0.015789473684210527	0.2759939795140024	0.12057208237986268	0.12898809523809524	0.17354309687261632
Low1	0.0	0.035263157894736843	0.0	0.09824256292906178	0.015789473684210527	0.6351921107115615	0.05052631578947368	0.11023809523809525	0.05474828375286041
Elon	0.06749999999999999	0.03578392621870883	0.1785105698898802	0.1437280701754386	0.10052631578947369	0.019104084321475624	0.3276824432833271	0.01818181818181818	0.10898277213987781
