label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
16_EnhW1	0.2034963768115942	0.023545454545454543	0.0	0.32626119894598155	0.0798840579710145	0.016666666666666666	0.10462876254180602	0.11033333333333335	0.13518414918414917
25_Quies	0.0	0.035263157894736843	0.0	0.09824256292906178	0.015789473684210527	0.6351921107115615	0.05052631578947368	0.11023809523809525	0.05474828375286041
4_PromD2	0.013333333333333332	0.051378129117259544	0.07307692307692307	0.09833333333333333	0.010666666666666666	0.10682338256708968	0.06344055944055944	0.4513715251859013	0.13157614727893366
6_Tx	0.03208333333333333	0.049523809523809526	0.2511296175089278	0.30890664160401005	0.06719298245614036	0.0	0.22177429346213376	0.014285714285714285	0.055103607825930864
14_EnhA2	0.013333333333333332	0.12614285714285714	0.10566100566100567	0.2725569358178054	0.02605128205128205	0.030952380952380953	0.15900550174463218	0.12461904761904763	0.1416776556776557
19_DNase	0.0	0.12248788531430879	0.0	0.10968421052631579	0.015789473684210527	0.18020966578851222	0.22895443532103918	0.1356547619047619	0.2072195674608516
24_ReprPC	0.19016304347826085	0.0775930735930736	0.014285714285714285	0.38507072275550536	0.008	0.06666666666666667	0.016	0.12461904761904763	0.1176017316017316
21_Het	0.004545454545454545	0.15525104320904565	0.047843137254901955	0.10330462519936205	0.0	0.11441705927222148	0.2933705300622113	0.015789473684210527	0.2654786767725925
22_PromP	0.05083333333333333	0.05815643852714791	0.03076923076923077	0.2199242424242424	0.09126867335562988	0.1007627765064836	0.09262876254180602	0.20873150266971777	0.1469250398724083
15_EnhAF	0.05083333333333333	0.15114285714285716	0.045054945054945054	0.3600569358178054	0.02605128205128205	0.08095238095238094	0.06576540850453894	0.12461904761904763	0.09552380952380952
7_Tx3'	0.08625	0.03880952380952381	0.13368298368298367	0.4392637844611529	0.10052631578947369	0.05	0.13183176472650157	0.0	0.019635627530364373
17_EnhW2	0.0	0.10471742655872418	0.045054945054945054	0.05028571428571428	0.026527472527472527	0.11064512944766007	0.1180142210730446	0.32301721695543206	0.22173787409700724
20_ZNF/Rpts	0.10219038208168643	0.04047619047619048	0.18720622206379325	0.2533008658008658	0.09546147978642257	0.008333333333333333	0.281455487554083	0.0	0.03157603890362511
10_TxEnh5'	0.0038461538461538464	0.04728791825285514	0.05622119815668203	0.007142857142857143	0.01553846153846154	0.1341264275696253	0.23627667493796528	0.36937060041407865	0.13018970814132105
12_TxEnhW	0.0	0.0528434738084107	0.061776753712237585	0.007142857142857143	0.004	0.13968198312518088	0.17943906810035842	0.39714837819185644	0.1579674859190988
1_TssA	0.15266304347826085	0.08455555555555556	0.0	0.24244806763285026	0.07321739130434783	0.04883040935672515	0.05911594202898551	0.251561403508772	0.08760818713450293
5_Tx5'	0.0	0.0528434738084107	0.061776753712237585	0.007142857142857143	0.004	0.13968198312518088	0.17943906810035842	0.39714837819185644	0.1579674859190988
18_EnhAc	0.0	0.08803626713843433	0.014285714285714285	0.13943045112781954	0.02293233082706767	0.18718498452012383	0.16694438301636444	0.14340852130325815	0.23777734778121778
2_PromU	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
8_TxWk	0.013333333333333332	0.13683845029239766	0.16445221445221445	0.23822733918128652	0.03784075573549257	0.16200657894736842	0.12684333210649	0.015789473684210527	0.10466852226720649
3_PromD1	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
13_EnhA1	0.16984253065774804	0.07971428571428572	0.0748917748917749	0.2368131469979296	0.026205128205128207	0.06666666666666667	0.140009324009324	0.12461904761904763	0.08123809523809523
23_PromBiv	0.19016304347826085	0.041878787878787876	0.0	0.37792786561264824	0.07321739130434783	0.06666666666666667	0.050782608695652175	0.11033333333333335	0.08903030303030303
9_TxReg	0.09592948717948717	0.044	0.0	0.2035833333333333	0.026205128205128207	0.08771929824561403	0.10061538461538462	0.3505810113519092	0.09136635706914345
11_TxEnh3'	0.1265909090909091	0.03880952380952381	0.13368298368298367	0.367104693552062	0.10507177033492823	0.05	0.15910449199922883	0.0	0.019635627530364373
