label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
PromF	0.0	0.11181160674136012	0.09333080712391058	0.07337662337662337	0.02997574838954149	0.09360165118679051	0.16979140940195708	0.14040852130325815	0.28770363247655867
CtcfO	0.2034963768115942	0.07095238095238096	0.0	0.46345788384003483	0.026456140350877188	0.020535714285714286	0.13262246963562752	0.0	0.08247903412377097
Enh	0.03208333333333333	0.0812202380952381	0.0	0.48893381551705345	0.03495614035087719	0.023660714285714285	0.1810417242940126	0.013333333333333332	0.14477070079043766
Low	0.0	0.08153393794588774	0.0	0.1710104200719189	0.02293233082706767	0.2990056366940369	0.1454769917120166	0.029122807017543863	0.25091787573152835
PromP	0.22525563607085344	0.019	0.0	0.23800362318840582	0.0798840579710145	0.03771929824561403	0.05911594202898551	0.251561403508772	0.08946003898635477
TssF	0.09592948717948717	0.019	0.0	0.17858333333333332	0.026205128205128207	0.03771929824561403	0.10970629370629373	0.4142173749882728	0.11863908434187072
Tss	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
Ctcf	0.0	0.07627078005115089	0.0	0.1638675629290618	0.015789473684210527	0.32438157654366095	0.13119127742630235	0.11690476190476191	0.17159456746085164
EnhF	0.0	0.0593421052631579	0.0	0.10968421052631579	0.015789473684210527	0.2712838345864662	0.25078947368421056	0.1356547619047619	0.1574561403508772
Pol2	0.13242424242424242	0.07971428571428572	0.14796869796869797	0.13856709956709953	0.06394896331738437	0.06666666666666667	0.1610067476383266	0.12461904761904763	0.08508424908424908
ElonW	0.05416666666666666	0.19674375332270067	0.13368298368298367	0.11176900584795321	0.04912280701754386	0.18535885167464114	0.10936081462397251	0.03397129186602871	0.12582382529750952
Repr	0.0	0.1009295477708454	0.06428571428571428	0.06623376623376623	0.004	0.13283560563813626	0.05988235294117648	0.37182674076495587	0.20000627236540547
EnhW	0.0	0.09493281886257225	0.06256157635467981	0.13943045112781954	0.02638060668913663	0.08718498452012384	0.2587215713452769	0.043408521303258146	0.2873794697971329
DnaseD	0.2034963768115942	0.08425974025974027	0.014285714285714285	0.35840405608883874	0.014666666666666666	0.06666666666666667	0.016	0.12461904761904763	0.1176017316017316
Quies	0.0	0.035263157894736843	0.0	0.09824256292906178	0.015789473684210527	0.6351921107115615	0.05052631578947368	0.11023809523809525	0.05474828375286041
Gen5'	0.03592948717948718	0.049523809523809526	0.08600288600288601	0.30890664160401005	0.09539811066126856	0.0	0.2746833575780944	0.07792207792207792	0.07163362952836635
DnaseU	0.0	0.09542906178489703	0.0	0.10968421052631579	0.015789473684210527	0.24766064618066905	0.22307208237986273	0.14232142857142857	0.16604309687261634
FaireW	0.0	0.04608695652173913	0.0	0.1294925629290618	0.015789473684210527	0.3887075569358178	0.18155892448512584	0.12357142857142858	0.11479309687261634
EnhWF	0.0	0.0856457800511509	0.0	0.12514473684210525	0.015789473684210527	0.14435440263061747	0.2799412774263023	0.1356547619047619	0.2134695674608516
Art	0.13242424242424242	0.06738095238095239	0.2063020313020313	0.1964618364092048	0.07573843700159488	0.05	0.20919973009446693	0.014285714285714285	0.04820705610179294
H4K20	0.0	0.04406211180124224	0.014285714285714285	0.043142857142857136	0.004	0.138472049689441	0.1465	0.46579917184265013	0.14373809523809525
ReprW	0.0	0.14332121864764213	0.0	0.14736536994660565	0.015789473684210527	0.365445173034889	0.10062110198770584	0.10357142857142858	0.12388623412751829
Elon	0.05416666666666666	0.1786786630608141	0.13368298368298367	0.1006578947368421	0.09385964912280702	0.12734969835656335	0.19940658121436156	0.01818181818181818	0.09401604497714337
Gen3'	0.1265909090909091	0.03880952380952381	0.13368298368298367	0.367104693552062	0.10507177033492823	0.05	0.15910449199922883	0.0	0.019635627530364373
ReprD	0.22525563607085344	0.023545454545454543	0.06060606060606061	0.2970945322793149	0.0798840579710145	0.016666666666666666	0.09017654808959157	0.11033333333333335	0.09643771043771043
