label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
11_Weak_Txn	0.002325257588415483	0.0800892251870372	0.01792621873310728	0.1652792338212253	0.019495431725610753	0.3246981232972701	0.13955426417082128	0.09831471074931082	0.15231753472720172
9_Txn_Transition	0.00533377250768555	0.0512159016480557	0.08896085962167533	0.04601549634825377	0.04629971934222235	0.0698214608103235	0.1921430547104265	0.3078374815961557	0.1923722534152016
6_Weak_Enhancer	0.10396329473926402	0.03237972793355433	0.031555584980292095	0.4385417012515606	0.02539937208287592	0.0463638320271511	0.19330920462275622	0.01502418347495074	0.11346309888759518
5_Strong_Enhancer	0.008723678067718314	0.1286053463997709	0.03044932638493672	0.1492894255110823	0.026541687615217024	0.2577102988363685	0.24542788974903476	0.039077539759002605	0.11417480767686868
3_Poised_Promoter	0.18814599153768957	0.030658419691987463	0.007363636363636363	0.4177430292556589	0.037229832128506245	0.022965338932121784	0.06646830179396158	0.10039437965233072	0.12903107064410738
8_Insulator	0.015562695434367259	0.11205685259551869	0.02053014026612425	0.3588640393712687	0.04613569671742036	0.07511650810416802	0.10903370426502218	0.061531052011783965	0.20116931123432674
10_Txn_Elongation	0.014870143745143744	0.07176919739304446	0.015221611721611721	0.07461502879244565	0.0292242712968974	0.1284615580713152	0.09961601243826099	0.4157976081753336	0.1504245683659471
13_Heterochrom/lo	0.0004	0.15116829792292633	0.004077380952380952	0.19743539771224516	0.004526854219948849	0.5068666352172145	0.06718203547435948	0.024273341407474534	0.044070057093450216
7_Weak_Enhancer	0.004279233623273871	0.1694066288267905	0.012836988304093567	0.1596599329933607	0.020597243170772585	0.3123003967675134	0.16893267120593403	0.04212654689222026	0.10986035821604082
2_Weak_Promoter	0.11125869787683289	0.020062178976181535	0.0286558229352347	0.1794619887747496	0.03839977469248569	0.01350130860424978	0.14481298644807528	0.2605013457437403	0.20334589594845018
1_Active_Promoter	0.1652791882335294	0.016008057373146888	0.03780222492034636	0.3089588490003171	0.05285236319221378	0.014580945553451947	0.11967618492823762	0.14275245640974543	0.14208973038901132
12_Repressed	0.0023243464052287582	0.2115581044742446	0.034499405078352446	0.2049165317389356	0.03868259470882637	0.17764360122935674	0.09533823855076784	0.08520716867977372	0.1498300091345139
4_Strong_Enhancer	0.11826992054043822	0.02012787321710461	0.058802684794847154	0.4118274823001324	0.03249045540615738	0.02113183829999687	0.1433739627627432	0.05853124344396722	0.135444539234613
15_Repetitive/CNV	0.02672323972323972	0.13025803035824704	0.07563372304954456	0.14196189958702743	0.038557426480871	0.4502222489615411	0.07846768316383915	0.02356027697792403	0.03461547169776575
14_Repetitive/CNV	0.0708155132185284	0.05582617646038804	0.05227883799207329	0.4685758341143385	0.025817653278331028	0.028113143163469377	0.06495936883565792	0.16912058437022343	0.06449288856699006
