label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
EnhF1	0.02098206804089157	0.03230042016806722	0.17369747899159665	0.30866499078263787	0.04978416149068323	0.0	0.3269091158202412	0.0	0.08766176470588236
EnhF2	0.3752894491129785	0.014285714285714285	0.014285714285714285	0.19326206037970745	0.06896677898212425	0.0	0.2709314469749252	0.0	0.06297883597883598
CtcfO	0.38496686846781725	0.014285714285714285	0.014285714285714285	0.18771367328293326	0.10690226285309198	0.0	0.280866930845893	0.0	0.010978835978835979
PromF	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
Enh	0.3479298314307802	0.0	0.0	0.18771367328293326	0.09235199830282745	0.005263157894736842	0.1799462263067674	0.1319078947368421	0.05488721804511278
Repr7	0.0	0.07140866873065015	0.09848909260673967	0.0	0.005555555555555555	0.17926360017691287	0.507469654528478	0.0	0.13781342840166372
Repr4	0.0	0.013392857142857142	0.32129284693559834	0.012	0.015805555555555555	0.021764705882352943	0.45321001784667825	0.0	0.16253401663695782
Repr5	0.0	0.07140866873065015	0.09848909260673967	0.0	0.005555555555555555	0.17926360017691287	0.507469654528478	0.0	0.13781342840166372
Repr2	0.3479298314307802	0.0	0.0	0.18771367328293326	0.09235199830282745	0.005263157894736842	0.1799462263067674	0.1319078947368421	0.05488721804511278
Repr3	0.013289760348583878	0.03230042016806722	0.17388323750552853	0.21635729847494556	0.03239285714285715	0.021764705882352943	0.38372250479139025	0.0	0.12628921568627455
Repr1	0.38496686846781725	0.014285714285714285	0.014285714285714285	0.18771367328293326	0.10690226285309198	0.0	0.280866930845893	0.0	0.010978835978835979
EnhW2	0.0	0.030059523809523807	0.3337928469355983	0.0	0.011805555555555555	0.021764705882352943	0.4503766845133449	0.025	0.1272006833036245
EnhW1	0.02074074074074074	0.013392857142857142	0.2245889660211911	0.17125925925925928	0.03025	0.01843137254901961	0.2800149088620955	0.10111111111111111	0.1402107843137255
Tss	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
ElonW	0.0058823529411764705	0.06018503555268262	0.3313451475761342	0.09613970588235295	0.018948412698412697	0.01488970588235294	0.27900418446437425	0.06153846153846154	0.1320669934640523
Repr6	0.0	0.07166666666666666	0.16751083173717443	0.0	0.005555555555555555	0.08390756302521007	0.5154086997117687	0.025	0.13095068330362447
Elon1	0.30712418300653593	0.03855042016806722	0.043697478991596636	0.30716367102396513	0.037823921839267104	0.003125	0.22569615285727815	0.0	0.036819172113289764
Elon2	0.19542651248533602	0.0671218487394958	0.029411764705882353	0.38770665744930455	0.03239130434782609	0.06026785714285714	0.19826229042341575	0.0	0.029411764705882353
Faire	0.0	0.021408668730650154	0.05721925133689839	0.013333333333333332	0.02	0.23212074303405572	0.40921568627450977	0.14666666666666667	0.1000356506238859
Quies	0.0	0.07335672067870211	0.05721925133689839	0.013333333333333332	0.00909090909090909	0.19835450926782197	0.3692156862745098	0.16787878787878788	0.11155080213903742
Gen5'	0.3860715514275886	0.026050420168067225	0.043697478991596636	0.22278867102396513	0.048350237628740786	0.0	0.23622246864675187	0.0	0.036819172113289764
Low2	0.0	0.021408668730650154	0.05721925133689839	0.013333333333333332	0.02	0.23212074303405572	0.40921568627450977	0.14666666666666667	0.1000356506238859
Low3	0.0058823529411764705	0.03964932126696833	0.28037494131181034	0.09613970588235295	0.005555555555555555	0.024889705882352942	0.35681962882393625	0.06153846153846154	0.12915032679738564
Low1	0.0	0.06426581158779301	0.05721925133689839	0.013333333333333332	0.02	0.18926360017691288	0.40921568627450977	0.14666666666666667	0.1000356506238859
Gen3'	0.3860715514275886	0.026050420168067225	0.043697478991596636	0.22278867102396513	0.048350237628740786	0.0	0.23622246864675187	0.0	0.036819172113289764
