label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
PromF	0.0	0.024493042952208107	0.04827586206896552	0.0	0.007448275862068965	0.0587719298245614	0.1441105216622458	0.43950773993808057	0.2773926276918697
CtcfO	0.15134259259259258	0.10666666666666666	0.0748917748917749	0.41099929170752975	0.026456140350877188	0.020535714285714286	0.12251808127036959	0.014285714285714285	0.07230402394876079
Enh	0.0	0.024659709618874773	0.04827586206896552	0.08914473684210526	0.019237749546279492	0.06710526315789474	0.16554068360556565	0.3479244066047472	0.2381115885555674
Low	0.0	0.07934210526315791	0.0	0.10968421052631579	0.015789473684210527	0.3196171679197995	0.1882894736842105	0.14232142857142857	0.1449561403508772
PromP	0.16599637681159418	0.019	0.0	0.20467028985507243	0.0798840579710145	0.03771929824561403	0.11296209587513935	0.251561403508772	0.12820647773279353
TssF	0.15426282051282053	0.019	0.0	0.17858333333333332	0.051205128205128216	0.03771929824561403	0.1263729603729604	0.3142173749882728	0.11863908434187072
Tss	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
Ctcf	0.0	0.2124863188982687	0.0	0.1306625939849624	0.015789473684210527	0.09030584373337436	0.22503743127245612	0.029122807017543863	0.296595531409184
EnhF	0.01875	0.05511083743842364	0.06256157635467981	0.13228759398496243	0.03173774954627949	0.12542857142857144	0.2659573502722323	0.14994047619047618	0.15822584478437474
Pol2	0.13242424242424242	0.054714285714285715	0.1927962841755945	0.11356709956709957	0.06394896331738437	0.016666666666666666	0.2092826097072921	0.12461904761904763	0.09198080080838701
ElonW	0.06749999999999999	0.08072871572871572	0.13368298368298367	0.269124895572264	0.10052631578947369	0.10606060606060605	0.16819540109013792	0.01818181818181818	0.05599926389400074
Repr	0.0	0.08877078005115088	0.07222222222222222	0.101625	0.04166666666666667	0.0546222597734746	0.22844273941460638	0.1618452380952381	0.25080509377664106
EnhW	0.0	0.09542906178489703	0.0	0.10968421052631579	0.015789473684210527	0.24766064618066905	0.22307208237986273	0.14232142857142857	0.16604309687261634
DnaseD	0.22525563607085344	0.05925974025974027	0.0748917748917749	0.30423738942217204	0.014666666666666666	0.016666666666666666	0.0553939393939394	0.12461904761904763	0.12500913900913901
Quies	0.0	0.035263157894736843	0.0	0.09824256292906178	0.015789473684210527	0.6351921107115615	0.05052631578947368	0.11023809523809525	0.05474828375286041
Gen5'	0.03592948717948718	0.06185714285714287	0.0748917748917749	0.25101190476190477	0.06694197031039137	0.016666666666666666	0.19593481956639852	0.18825541125541126	0.10851082251082249
DnaseU	0.0	0.09542906178489703	0.0	0.10968421052631579	0.015789473684210527	0.24766064618066905	0.22307208237986273	0.14232142857142857	0.16604309687261634
FaireW	0.0	0.030000000000000006	0.0	0.09824256292906178	0.015789473684210527	0.5457184265010351	0.09052631578947369	0.12357142857142858	0.09615179252479025
EnhWF	0.0	0.0425	0.0	0.09389473684210527	0.015789473684210527	0.3688162525879917	0.18302631578947368	0.14232142857142857	0.15365179252479025
Art	0.09208333333333332	0.05071428571428571	0.2063020313020313	0.18572619047619046	0.05540350877192982	0.016666666666666666	0.18049159612317506	0.13625541125541124	0.07635697635697634
H4K20	0.0	0.07542906178489703	0.0	0.10968421052631579	0.015789473684210527	0.19932731284733574	0.28557208237986276	0.1356547619047619	0.17854309687261632
ReprW	0.0	0.12915455198097545	0.006666666666666666	0.10968421052631579	0.015789473684210527	0.20020966578851224	0.1622877686543725	0.1356547619047619	0.24055290079418495
Elon	0.05416666666666666	0.09578392621870882	0.1785105698898802	0.07039473684210526	0.09385964912280702	0.045770750988142296	0.3276824432833271	0.01818181818181818	0.11564943880654448
Gen3'	0.1265909090909091	0.01380952380952381	0.13368298368298367	0.34210469355206197	0.10507177033492823	0.0	0.16819540109013795	0.06363636363636363	0.04690835480309164
ReprD	0.0	0.10216966096783542	0.1655530293461328	0.07439285714285714	0.06049955791335102	0.03845378151260504	0.2216873190478667	0.16279761904761905	0.17444617502173282
