label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
13_ReprPC	0.1888425925925926	0.119	0.014285714285714285	0.3843545548654244	0.014666666666666666	0.030952380952380953	0.02034782608695652	0.12461904761904763	0.10293121693121692
6_EnhG	0.10256916996047431	0.011142857142857144	0.17987863585689673	0.1079004329004329	0.08168550576044856	0.0	0.2269252964807885	0.18170779220779218	0.10819030969030967
12_EnhBiv	0.33721874542526714	0.004	0.04619565217391304	0.1923759175607002	0.03640320910973085	0.021052631578947368	0.08125621118012423	0.17596616541353383	0.10553146755778334
3_TxFlnk	0.22090250329380767	0.004	0.08177257525083612	0.04261471861471862	0.05969866365518539	0.021052631578947368	0.15111343728735033	0.284455470226368	0.13439000009278645
1_TssA	0.20650563607085343	0.006666666666666666	0.0	0.16627743271221532	0.08064596273291927	0.021052631578947368	0.08368737060041408	0.3697994987468672	0.06536480089111667
4_Tx	0.08625	0.03880952380952381	0.13368298368298367	0.4392637844611529	0.10052631578947369	0.05	0.13183176472650157	0.0	0.019635627530364373
11_BivFlnk	0.2957414726979944	0.004	0.008695652173913044	0.10203500846979108	0.09991605495953322	0.021052631578947368	0.14539488048183702	0.22179949874686716	0.10136480089111669
10_TssBiv	0.2366505636070853	0.03333333333333333	0.008695652173913044	0.1262774327122153	0.09137060041407867	0.0293859649122807	0.1182888198757764	0.26979949874686715	0.08619813422445001
14_ReprPCWk	0.013333333333333332	0.13498746081504703	0.09333080712391058	0.274180312441182	0.029499557913351016	0.030952380952380953	0.15397116826202284	0.12461904761904763	0.14512593153972464
2_TssAFlnk	0.2554005636070853	0.004	0.008695652173913044	0.17419409937888197	0.09537060041407867	0.021052631578947368	0.11812215320910972	0.22179949874686716	0.10136480089111669
15_Quies	0.0	0.030000000000000006	0.0	0.09824256292906178	0.015789473684210527	0.5457184265010351	0.09052631578947369	0.12357142857142858	0.09615179252479025
8_ZNF/Rpts	0.09009615384615384	0.042035330261136705	0.10254154447702835	0.4392637844611529	0.06732793522267207	0.0532258064516129	0.18326835869280692	0.0	0.022241086587436332
9_Het	0.0	0.11525104320904564	0.0	0.1140320366132723	0.015789473684210527	0.37459304270907445	0.13645443532103918	0.036265664160401	0.20761430430295688
5_TxWk	0.013333333333333332	0.05483305966064587	0.26265334282575664	0.13837092731829573	0.0860258737028247	0.005555555555555555	0.3146809079204723	0.04206349206349207	0.08248350761962378
7_Enh	0.0	0.02339655172413793	0.16849808429118776	0.036	0.04911494252873563	0.05132142857142857	0.2642088122605364	0.2138452380952381	0.19361494252873562
