label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
PromF	0.0	0.20092954777084535	0.045054945054945054	0.09123376623376624	0.019384615384615386	0.13331179611432675	0.06372850678733032	0.22301721695543203	0.22333960569873884
CtcfO	0.12958333333333333	0.09595238095238096	0.0	0.5580231012313392	0.026456140350877188	0.07053571428571428	0.0831241418764302	0.0	0.03632518796992481
Enh	0.07717948717948717	0.08294009216589862	0.1475964895319734	0.12947619047619047	0.04158974358974359	0.06989247311827956	0.23901676817805848	0.12461904761904763	0.08768970814132104
Low	0.0	0.0991640866873065	0.0	0.1140320366132723	0.015789473684210527	0.44654956444820487	0.10167182662538701	0.036265664160401	0.18652734778121777
PromP	0.15266304347826085	0.03733333333333333	0.0	0.25633695652173916	0.07321739130434783	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
TssF	0.09592948717948717	0.044	0.0	0.2035833333333333	0.09142251950947604	0.08771929824561403	0.1353979933110368	0.2505810113519092	0.09136635706914345
Tss	0.16599637681159418	0.044	0.0	0.22967028985507243	0.0798840579710145	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
Ctcf	0.0	0.1607006046125544	0.0	0.15951973684210524	0.015789473684210527	0.09877012944766007	0.22369127742630232	0.04787280701754386	0.29365597096962354
EnhF	0.0038461538461538464	0.04583664389003655	0.14932464643254412	0.09628759398496241	0.030776211084741028	0.12733294930875577	0.38525988727916305	0.03476190476190476	0.12657400941173846
Pol2	0.03208333333333333	0.08685714285714287	0.14796869796869797	0.2760119047619048	0.05540350877192983	0.06666666666666667	0.12530544893702789	0.12461904761904763	0.08508424908424908
ElonW	0.05416666666666666	0.22178362573099414	0.13368298368298367	0.14510233918128654	0.09385964912280702	0.16657894736842105	0.13242700282173966	0.0	0.052398785425101214
Repr	0.0	0.07314578005115088	0.0	0.1294925629290618	0.015789473684210527	0.3212565765436609	0.18744127742630234	0.11690476190476191	0.15596956746085164
EnhW	0.2034963768115942	0.08425974025974027	0.014285714285714285	0.35840405608883874	0.014666666666666666	0.06666666666666667	0.016	0.12461904761904763	0.1176017316017316
DnaseD	0.19016304347826085	0.0775930735930736	0.014285714285714285	0.38507072275550536	0.008	0.06666666666666667	0.016	0.12461904761904763	0.1176017316017316
Quies	0.0	0.055263157894736833	0.0	0.05149068322981367	0.0	0.7560492535687043	0.0	0.11023809523809525	0.026958810068649884
Gen5'	0.03592948717948718	0.08685714285714287	0.0748917748917749	0.2760119047619048	0.06694197031039137	0.06666666666666667	0.18684391047548946	0.12461904761904763	0.08123809523809523
DnaseU	0.0	0.12248788531430879	0.0	0.10968421052631579	0.015789473684210527	0.18020966578851222	0.22895443532103918	0.1356547619047619	0.2072195674608516
FaireW	0.0	0.11306759545923632	0.006666666666666666	0.10968421052631579	0.015789473684210527	0.27216618752764266	0.1275051599587203	0.1356547619047619	0.2194659442724458
EnhWF	0.0	0.10471742655872418	0.045054945054945054	0.05028571428571428	0.026527472527472527	0.11064512944766007	0.1180142210730446	0.32301721695543206	0.22173787409700724
Art	0.09208333333333332	0.054714285714285715	0.1927962841755945	0.18572619047619046	0.059403508771929826	0.016666666666666666	0.18200988243456484	0.12461904761904763	0.09198080080838701
H4K20	0.0	0.0488434738084107	0.061776753712237585	0.09628759398496241	0.015789473684210527	0.14593198312518088	0.24221538388983208	0.24514837819185642	0.14400695960330934
ReprW	0.0	0.127234262125903	0.0	0.14736536994660565	0.015789473684210527	0.43740169477401947	0.06583849329205367	0.10357142857142858	0.10279927760577916
Elon	0.05416666666666666	0.03578392621870883	0.1851772365565469	0.0775375939849624	0.10100250626566416	0.08910408432147562	0.27530149090237466	0.01818181818181818	0.16374467690178257
Gen3'	0.1265909090909091	0.03880952380952381	0.13368298368298367	0.367104693552062	0.10507177033492823	0.05	0.15910449199922883	0.0	0.019635627530364373
ReprD	0.17067230273752013	0.05562337662337663	0.014285714285714285	0.2881540560888387	0.004	0.022727272727272728	0.04805594405594406	0.20818548118548116	0.1882958522958523
