label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
11_Weak_Txn	0.004471153846153846	0.10827217558287458	0.036963520320408866	0.11033839230830143	0.009576041747397245	0.24399630489275798	0.1761961969897218	0.17216123514754814	0.13802497916483603
9_Txn_Transition	0.008651642475171887	0.06974739150528422	0.06904008394003008	0.05927365580641322	0.053136918933532104	0.10196588054809361	0.20670366434006016	0.27852121047714623	0.15295955197426836
6_Weak_Enhancer	0.06323851574176999	0.02476159926319773	0.05681033730857385	0.475412282308906	0.022238018801318035	0.03166346322759367	0.1786637660559486	0.051282916150818966	0.09592910114187311
5_Strong_Enhancer	0.009187700442495839	0.13104541919663787	0.11115383584488094	0.13431097881207246	0.05396006358497945	0.14487927985312982	0.23674584288082617	0.04739401380489282	0.13132286558008452
3_Poised_Promoter	0.14904306187884395	0.026003877005347592	0.032296848576260334	0.2941960177001871	0.0583631477293141	0.01855660597572362	0.12600747790769326	0.14515126593355496	0.150381697293075
8_Insulator	0.010111690341485737	0.13770126832665772	0.06508647567007025	0.23894357519185427	0.06443719244391609	0.08565330255929277	0.17348010796221236	0.06658597790804112	0.15800040959646952
10_Txn_Elongation	0.007856254856254857	0.07614483585659855	0.02961701810550915	0.06852788282294674	0.05472440964486183	0.11557723085642534	0.15774013757901018	0.3395701188700948	0.15024211140829832
13_Heterochrom/lo	0.0004	0.14637908369232366	0.0007142857142857143	0.18025391690736284	0.010625755318849947	0.5215628536199411	0.06548615994466042	0.02008746003738264	0.05449048476519367
7_Weak_Enhancer	0.00782699190787426	0.16509703614718807	0.037952952875405316	0.16349687018223494	0.02490707223060164	0.28827224792636674	0.18866940261002957	0.03361314347417289	0.0901642826461264
2_Weak_Promoter	0.12550790422603925	0.008160849913087765	0.050784113402234835	0.19724977876253955	0.03719518201420881	0.009441137566137564	0.17776892506625544	0.1960776401064125	0.19781446894308427
1_Active_Promoter	0.201322725421652	0.008808568882098295	0.032296848576260334	0.2756044158498987	0.07057248122347733	0.008296489742141916	0.13295336888923262	0.13601156005120202	0.1341335413640367
12_Repressed	0.012478298733094131	0.1826607038609971	0.04037967517057906	0.19991779608320862	0.0512116545378862	0.1231735805906682	0.12519728281734588	0.10405297401822612	0.16092803418799467
4_Strong_Enhancer	0.10582574048334918	0.01816040428028919	0.042941256259377704	0.1956361761285035	0.034622959791986575	0.01671938219732337	0.15394614463031714	0.21799927239569183	0.21414866383316145
15_Repetitive/CNV	0.000625	0.16350668564608994	0.0007142857142857143	0.1568391371510667	0.002173913043478261	0.5870345120803094	0.04416348868522783	0.011593867080631785	0.03334911059891037
14_Repetitive/CNV	0.030888929127238455	0.06402796188487167	0.0	0.5233155812687411	0.004271834445747489	0.08596437062786817	0.01797319389948299	0.21314838404284406	0.06040974470320614
