label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
5_Tx	0.3860715514275886	0.026050420168067225	0.043697478991596636	0.22278867102396513	0.048350237628740786	0.0	0.23622246864675187	0.0	0.036819172113289764
6_TxWk	0.30712418300653593	0.03855042016806722	0.043697478991596636	0.30716367102396513	0.037823921839267104	0.003125	0.22569615285727815	0.0	0.036819172113289764
15_EnhBiv	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
16_ReprPC	0.38496686846781725	0.014285714285714285	0.014285714285714285	0.18771367328293326	0.10690226285309198	0.0	0.280866930845893	0.0	0.010978835978835979
10_EnhA2	0.38496686846781725	0.014285714285714285	0.014285714285714285	0.18771367328293326	0.10690226285309198	0.0	0.280866930845893	0.0	0.010978835978835979
14_TssBiv	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
17_ReprPCWk	0.18954415954415954	0.007142857142857143	0.10630252100840336	0.30356695156695157	0.019	0.006666666666666666	0.22911017740429504	0.07333333333333333	0.06533333333333333
1_TssA	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
3_TssFlnkU	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
4_TssFlnkD	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
11_EnhWk	0.20287749287749288	0.007142857142857143	0.10630252100840336	0.27023361823361824	0.05639130434782609	0.0	0.3050522063898023	0.0	0.052000000000000005
12_ZNF/Rpts	0.49464940815035685	0.014285714285714285	0.014285714285714285	0.032158117727377686	0.086902262853092	0.0	0.34673994671890884	0.0	0.010978835978835979
7_EnhG1	0.44677330581355357	0.026050420168067225	0.043697478991596636	0.18945533769063178	0.09832735433354627	0.0	0.15887693088931482	0.0	0.036819172113289764
8_EnhG2	0.5016052385866627	0.014285714285714285	0.014285714285714285	0.18126206037970743	0.10547021147640341	0.0	0.17211222500696186	0.0	0.010978835978835979
2_TssFlnk	0.3479298314307802	0.0	0.0	0.18771367328293326	0.09235199830282745	0.005263157894736842	0.1799462263067674	0.1319078947368421	0.05488721804511278
13_Het	0.1304232804232804	0.007142857142857143	0.29243412395922824	0.015703703703703702	0.007846153846153846	0.01	0.4811165475914433	0.0	0.05533333333333333
9_EnhA1	0.38496686846781725	0.0	0.07058823529411765	0.18771367328293326	0.09975940571023485	0.0	0.245992981266061	0.0	0.010978835978835979
18_Quies	0.0	0.07335672067870211	0.05721925133689839	0.013333333333333332	0.00909090909090909	0.19835450926782197	0.3692156862745098	0.16787878787878788	0.11155080213903742
