label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
23_PromBiv	0.15117409778480248	0.02508907609866689	0.013781283422459892	0.24984824481890036	0.02435504578877846	0.014073361152867794	0.11929508070832628	0.2002541942409816	0.20212961598421622
25_Quies	0.0011805555555555556	0.09737683469259699	0.004077380952380952	0.1488763306411455	0.009341669034763663	0.5722971485899617	0.06770272532466394	0.04045158626203518	0.058695768946896605
8_TxWk	0.0011805555555555556	0.12615780270832935	0.041555910589442	0.08282890827602328	0.012695839235770582	0.14603388011725355	0.15343575056895098	0.26667018931300324	0.16944116363567147
21_Het	0.02795657305657305	0.0952012158907815	0.10903203891496567	0.17671409855362774	0.05205683092794674	0.17564774322372456	0.15497405385184615	0.07818426253835171	0.1302331830421828
1_TssA	0.19339027746473914	0.011144771369090091	0.03207108647642461	0.3745460567301032	0.08353375999744957	0.018553639555513618	0.15900034881575353	0.03382936507936508	0.09393069451156111
14_EnhA2	0.15283847709854584	0.010175548460490916	0.10346860153558661	0.36468373935390247	0.053985718956912926	0.008033816425120773	0.2031846365256083	0.012738636363636363	0.09089082528019571
18_EnhAc	0.09115590513946292	0.026967573937645085	0.007101888449714536	0.6331654597807417	0.014191992044613527	0.03164739960494991	0.05960400543878561	0.03756830065359477	0.09859747495049184
3_PromD1	0.18600258790493338	0.009685075545369662	0.05213230978256994	0.2290677046384813	0.09310437876462238	0.0038690476190476187	0.2820858556556621	0.025796356421356418	0.11825668366795705
13_EnhA1	0.21547172865091505	0.009766444819034333	0.07442366366584051	0.2951739586558461	0.07657645654351132	0.010931359632126896	0.20685989648075112	0.02272087471352177	0.08807561683845273
24_ReprPC	0.11357738138846982	0.013199358953067392	0.0	0.49244305243466874	0.025599727324199642	0.01768158659840039	0.053148968366361266	0.1414903583398943	0.14285956659493854
22_PromP	0.15665046782477465	0.011652649431938366	0.06663863952838231	0.41583469405122964	0.061635757229090773	0.009178888744106137	0.1557151218793852	0.024522546897546894	0.098171234413546
12_TxEnhW	0.02721933159433159	0.09797534154006468	0.10716225903757966	0.114513046170214	0.0440482989762166	0.1802295112824675	0.2921724585271543	0.032349804993767835	0.10432994787820365
4_PromD2	0.00968671368415614	0.04409535341038898	0.2118555758987832	0.02230423987776929	0.04442040740551979	0.01816304175812951	0.3400348615211243	0.15186275599166066	0.15757705045246795
17_EnhW2	0.01422093837535014	0.06046510605463696	0.07778104301537458	0.14789503517239752	0.06495583415689418	0.10541846668897019	0.2847683281904967	0.06581422325230815	0.1786810250935715
19_DNase	0.06090365136438968	0.04506736026766092	0.001324110671936759	0.6588369407836748	0.011142059520996794	0.03468732572032359	0.06263308091030532	0.022062300260126344	0.1033431705005857
5_Tx5'	0.006357664995822892	0.1711646942381856	0.013583513708513708	0.137437864224413	0.014186986760516171	0.3144500221779082	0.16523884567608305	0.06588956494142252	0.11169084327713467
11_TxEnh3'	0.02325559578245	0.03833101212392883	0.0849424664672925	0.02441160281316828	0.10460123898204923	0.04903407709298361	0.2938528248392049	0.22687908713869168	0.154692094760231
20_ZNF/Rpts	0.014746171802054155	0.08982306330293945	0.1042457238969943	0.06660329581945108	0.07564230212540228	0.062434687591593596	0.2395522314059534	0.1747812811770398	0.17217124287857197
2_PromU	0.2704283799144549	0.005662691954252057	0.02522910096439508	0.31848523478057283	0.12170803211909012	0.0046937543133195305	0.1699789296742496	0.018025793650793653	0.06578808262887209
7_Tx3'	0.005026709401709402	0.12261840508241921	0.02402986633249791	0.0711111722968322	0.029396740599450855	0.11981626071668079	0.1413552557021105	0.30128737593498905	0.1853582139333101
16_EnhW1	0.17387267443939614	0.00797327807865397	0.08707881046855326	0.38114971360638905	0.06718096494535111	0.007398350441828703	0.18225608477275085	0.018988636363636364	0.07410148688344044
10_TxEnh5'	0.0051307189542483655	0.04510048789578661	0.24864544979763198	0.023107329598506067	0.037028668752016436	0.052177273733584384	0.38863455539543035	0.08204883425807948	0.11812668161471632
15_EnhAF	0.023286781590106397	0.06672044434909269	0.11030524481582925	0.16330579959642416	0.06651473172161691	0.04166645256181301	0.2783653126094851	0.022914972680487252	0.2269202600751453
9_TxReg	0.04551430269077329	0.03145833176778383	0.13222271709614997	0.0349959658585483	0.07789465118111431	0.011432379576700064	0.3510075581114423	0.14844159049801997	0.16703250321946783
6_Tx	0.007614299700987009	0.07114301118533181	0.09760456155471635	0.04871753351138025	0.0317287962287201	0.06059130541676308	0.23180216640521922	0.24143330062859703	0.2093650253682852
