label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
16_EnhW1	0.4294113129122617	0.014285714285714285	0.014285714285714285	0.09882478439404435	0.10690226285309198	0.0	0.32531137529033743	0.0	0.010978835978835979
25_Quies	0.0	0.06426581158779301	0.06277480689245395	0.013333333333333332	0.005555555555555555	0.18926360017691288	0.3969934640522875	0.11333333333333333	0.15448009506833035
4_PromD2	0.46164422494143853	0.0	0.0	0.09237317149081856	0.06094283022133338	0.005263157894736842	0.19298150266971778	0.1319078947368421	0.05488721804511278
6_Tx	0.44384932920536635	0.026050420168067225	0.043697478991596636	0.10056644880174292	0.06835023762874079	0.0	0.2806669130911963	0.0	0.036819172113289764
14_EnhA2	0.41973389355742297	0.0	0.07058823529411765	0.10437317149081855	0.061823921839267104	0.0	0.2805019418395377	0.0	0.06297883597883598
19_DNase	0.06518518518518518	0.007142857142857143	0.26573729138004276	0.08237037037037036	0.024	0.021764705882352943	0.44317213905879943	0.0	0.09062745098039217
24_ReprPC	0.4294113129122617	0.014285714285714285	0.014285714285714285	0.09882478439404435	0.10690226285309198	0.0	0.32531137529033743	0.0	0.010978835978835979
21_Het	0.4339351224360712	0.007142857142857143	0.1747235736399823	0.02858668915594912	0.05522524421955162	0.0	0.29297910599818117	0.0	0.007407407407407407
22_PromP	0.39237427587522467	0.0	0.0	0.09882478439404435	0.09235199830282745	0.005263157894736842	0.22439067075121183	0.1319078947368421	0.05488721804511278
15_EnhAF	0.36869702719797603	0.007142857142857143	0.10630252100840336	0.09525335582261578	0.09261654856737771	0.0	0.3225802828533626	0.0	0.007407407407407407
7_Tx3'	0.42031862745098036	0.02426470588235294	0.029411764705882353	0.24952478213507626	0.030681064696409965	0.003125	0.20585488301600835	0.0	0.036819172113289764
17_EnhW2	0.2532042902631138	0.026050420168067225	0.043697478991596636	0.2931094352270823	0.04853416149068322	0.0	0.25399244915357444	0.0	0.08141176470588236
20_ZNF/Rpts	0.5564558454960931	0.026050420168067225	0.043697478991596636	0.03389978213507625	0.07832735433354628	0.0	0.22474994676233068	0.0	0.036819172113289764
10_TxEnh5'	0.05773420479302832	0.04480042016806723	0.24198392400438434	0.19984340958605665	0.013392857142857142	0.02155637254901961	0.26306626273697886	0.07333333333333333	0.08428921568627451
12_TxEnhW	0.0	0.030059523809523807	0.3453717943040194	0.0	0.011805555555555555	0.01843137254901961	0.3587977371449239	0.09833333333333333	0.13720068330362448
1_TssA	0.3479298314307802	0.0	0.0	0.18771367328293326	0.09235199830282745	0.005263157894736842	0.1799462263067674	0.1319078947368421	0.05488721804511278
5_Tx5'	0.0	0.029801525873507297	0.21752652576181988	0.0	0.011805555555555555	0.11378740970072239	0.4096822213733978	0.07333333333333333	0.1440634284016637
18_EnhAc	0.24732193732193736	0.007142857142857143	0.16282426013883816	0.18134472934472937	0.024	0.006666666666666666	0.23203288271830474	0.07333333333333333	0.06533333333333333
2_PromU	0.39237427587522467	0.0	0.0	0.09882478439404435	0.09235199830282745	0.005263157894736842	0.22439067075121183	0.1319078947368421	0.05488721804511278
8_TxWk	0.19542651248533602	0.03855042016806722	0.043697478991596636	0.48770665744930464	0.02453416149068323	0.003125	0.17754800470913001	0.0	0.029411764705882353
3_PromD1	0.46164422494143853	0.0	0.0	0.09237317149081856	0.06094283022133338	0.005263157894736842	0.19298150266971778	0.1319078947368421	0.05488721804511278
13_EnhA1	0.39237427587522467	0.0	0.0	0.09882478439404435	0.09235199830282745	0.005263157894736842	0.22439067075121183	0.1319078947368421	0.05488721804511278
23_PromBiv	0.49868126197847557	0.0	0.0	0.09237317149081856	0.06835023762874079	0.0	0.23586649292312906	0.06875	0.03597883597883598
9_TxReg	0.46164422494143853	0.0	0.0	0.09237317149081856	0.06094283022133338	0.005263157894736842	0.19298150266971778	0.1319078947368421	0.05488721804511278
11_TxEnh3'	0.4912177502579979	0.026050420168067225	0.043697478991596636	0.10056644880174292	0.09832735433354627	0.0	0.2033213753337592	0.0	0.036819172113289764
