label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
11_BivFlnk	0.2567625070288988	0.0018019480519480518	0.0161239859269271	0.16054610663624724	0.050795154366907604	0.007620402999909642	0.20796929131853598	0.15142443600073746	0.14695616766988798
14_ReprPCWk	0.008852124183006536	0.08961639438435143	0.008928258145363408	0.20813959534074247	0.027115228808323445	0.30023649110151324	0.13578846643529555	0.10035087825980277	0.12097256334160106
13_ReprPC	0.13581652704673314	0.013199358953067392	0.0	0.4792025062161813	0.029450917800390122	0.015348253265067056	0.0634899134400429	0.1281135467456914	0.13537897653282674
10_TssBiv	0.19691544465968355	0.0074479438540550405	0.0009090909090909091	0.4016505638289146	0.03331909374408365	0.014900210149282007	0.085094039545518	0.1220007128970911	0.13776290041228118
2_TssAFlnk	0.23135139048375028	0.008785352382059543	0.0870010552285262	0.311942676228861	0.06010879923696251	0.011254340998586522	0.20261149217022542	0.017420008912655972	0.06952488435837244
1_TssA	0.20112447481193957	0.006988449530009632	0.04631351071884884	0.3704247165315536	0.086154732363004	0.007444337063902281	0.1579107486447326	0.028272546897546894	0.09536648343846256
12_EnhBiv	0.16024316207926723	0.003393438403029196	0.021241229794170965	0.26858106524426345	0.029298169789110703	0.011515641095147735	0.15087520705548385	0.15106836155514897	0.20378372498437783
15_Quies	0.000625	0.10298259240885409	0.004077380952380952	0.154478261143076	0.004526854219948849	0.6028440097353792	0.05426160332030663	0.030224978074900676	0.04597932014515369
6_EnhG	0.012561921738392325	0.033162386702745864	0.10177147873095951	0.023609463775735126	0.07156647050958997	0.04267963141912257	0.31327144370574384	0.22679987548688046	0.17457732793083028
4_Tx	0.007825752463910358	0.11168109076275191	0.02402986633249791	0.07197153677755272	0.02985128605399631	0.12282360081380418	0.14634993938100468	0.29905985693695925	0.18640707047752264
3_TxFlnk	0.19215719480474155	0.013117809843235542	0.07328068741100884	0.13725567556611437	0.10750768569192479	0.005294117647058823	0.2836567745485927	0.10684005963649927	0.08088999485082404
9_Het	0.02795657305657305	0.10748008218518848	0.10879394367687042	0.17305720018024331	0.049610824607798545	0.2287613360292678	0.16846913257298973	0.03621220764548264	0.09965870004558587
7_Enh	0.026877432208314556	0.04251685635934189	0.15434254488420687	0.11030456234561764	0.06325997376924487	0.09046182992586463	0.3662889744395412	0.02373192450824029	0.12221590155962817
5_TxWk	0.0017068713450292398	0.13542956961891578	0.042404325206956785	0.07709229836890254	0.022999983620797325	0.11304026744108828	0.1334659485746508	0.28128628102649317	0.19257445479716606
8_ZNF/Rpts	0.05272195159439404	0.0383477730765863	0.2363308872777526	0.09252863656387682	0.08208183924585788	0.045967491675889455	0.2886868461830651	0.02748152621372435	0.13585304816885344
