label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
PromF	0.0	0.016159709618874772	0.09627586206896552	0.009523809523809523	0.012210180623973726	0.042105263157894736	0.22468195023367438	0.30974583517617577	0.2892973895966316
CtcfO	0.15134259259259258	0.04692640692640693	0.10452140452140453	0.40505260681347643	0.010666666666666666	0.00625	0.17125102474015516	0.014285714285714285	0.08970358345358345
Enh	0.1961413043478261	0.004	0.056695652173913036	0.14086076604554867	0.030153209109730843	0.021052631578947368	0.1891856983596114	0.22179949874686716	0.1401112396375554
Low	0.0	0.030000000000000006	0.0	0.09824256292906178	0.015789473684210527	0.5457184265010351	0.09052631578947369	0.12357142857142858	0.09615179252479025
PromP	0.2554005636070853	0.004	0.008695652173913044	0.17419409937888197	0.09537060041407867	0.021052631578947368	0.11812215320910972	0.22179949874686716	0.10136480089111669
TssF	0.2554005636070853	0.004	0.008695652173913044	0.17419409937888197	0.09537060041407867	0.021052631578947368	0.11812215320910972	0.22179949874686716	0.10136480089111669
Tss	0.19317230273752012	0.0	0.0	0.19294409937888196	0.0739792960662526	0.021052631578947368	0.08368737060041408	0.3697994987468672	0.06536480089111667
Ctcf	0.0	0.04171195652173913	0.0	0.15951973684210524	0.015789473684210527	0.166597049689441	0.2803089244851259	0.1356547619047619	0.2004180968726163
EnhF	0.0	0.07542906178489703	0.07222222222222222	0.05178947368421052	0.04166666666666667	0.10647016999019288	0.29032354436816676	0.1618452380952381	0.20025362318840578
Pol2	0.03208333333333333	0.14714285714285716	0.0748917748917749	0.41005693581780545	0.006666666666666666	0.08720238095238095	0.10356319405232448	0.07261904761904762	0.06577380952380953
ElonW	0.08625	0.07769841269841268	0.13368298368298367	0.350374895572264	0.10052631578947369	0.1	0.13183176472650157	0.0	0.019635627530364373
Repr	0.06958333333333333	0.12614285714285714	0.014285714285714285	0.41630693581780537	0.010666666666666666	0.030952380952380953	0.06576540850453894	0.12461904761904763	0.1416776556776557
EnhW	0.3154594861660079	0.004	0.04619565217391304	0.2215425842273669	0.03640320910973085	0.0	0.13510236502627807	0.11807142857142856	0.12322527472527471
DnaseD	0.09134259259259259	0.11780952380952381	0.10452140452140453	0.3871402691511387	0.010666666666666666	0.014285714285714285	0.11057245331158375	0.06628571428571428	0.09737566137566137
Quies	0.0	0.030000000000000006	0.0	0.09824256292906178	0.015789473684210527	0.5457184265010351	0.09052631578947369	0.12357142857142858	0.09615179252479025
Gen5'	0.06222826086956521	0.011142857142857144	0.17987863585689673	0.1800595238095238	0.07714005121499401	0.0	0.1996525692080612	0.18170779220779218	0.10819030969030967
DnaseU	0.0	0.12248788531430879	0.07222222222222222	0.05178947368421052	0.04166666666666667	0.08735252293136933	0.23370589730934324	0.1618452380952381	0.22893009377664106
FaireW	0.0	0.04171195652173913	0.0	0.15951973684210524	0.015789473684210527	0.166597049689441	0.2803089244851259	0.1356547619047619	0.2004180968726163
EnhWF	0.0	0.07542906178489703	0.07222222222222222	0.05178947368421052	0.04166666666666667	0.10647016999019288	0.29032354436816676	0.1618452380952381	0.20025362318840578
Art	0.13242424242424242	0.054714285714285715	0.1927962841755945	0.11356709956709957	0.06394896331738437	0.016666666666666666	0.2092826097072921	0.12461904761904763	0.09198080080838701
H4K20	0.0	0.05539219944559211	0.2271024242103219	0.007142857142857143	0.04911494252873563	0.033781362007168456	0.28092374242986035	0.14073015873015873	0.20581231350530574
ReprW	0.013333333333333332	0.1574387351778656	0.014285714285714285	0.299180312441182	0.010666666666666666	0.09399585921325052	0.04834782608695652	0.22056107660455487	0.1421904761904762
Elon	0.05416666666666666	0.19148059542796383	0.13368298368298367	0.11176900584795321	0.09385964912280702	0.1643062200956938	0.16462397251870936	0.01818181818181818	0.06792908845540424
Gen3'	0.1265909090909091	0.01380952380952381	0.1785105698898802	0.34210469355206197	0.10507177033492823	0.0	0.20738035406819438	0.0	0.026532179254502304
ReprD	0.37471874542526723	0.004	0.04619565217391304	0.25487591756070016	0.03640320910973085	0.0	0.08125621118012423	0.11807142857142856	0.08447883597883597
