label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
PromF	0.0	0.20092954777084535	0.014285714285714285	0.09123376623376624	0.004	0.13331179611432675	0.049882352941176475	0.23635055028876537	0.2700062723654054
CtcfO	0.12958333333333333	0.07192640692640692	0.014285714285714285	0.5171140103222482	0.026456140350877188	0.05625	0.0831241418764302	0.014285714285714285	0.08697453861927547
Enh	0.03208333333333333	0.13880952380952383	0.045054945054945054	0.3867016726599107	0.05034075573549257	0.07053571428571428	0.1972917242940126	0.014285714285714285	0.06489661654135338
Low	0.0	0.0991640866873065	0.0	0.1140320366132723	0.015789473684210527	0.44654956444820487	0.10167182662538701	0.036265664160401	0.18652734778121777
PromP	0.15266304347826085	0.03733333333333333	0.0	0.25633695652173916	0.07321739130434783	0.08771929824561403	0.05911594202898551	0.251561403508772	0.08205263157894736
TssF	0.09592948717948717	0.044	0.0	0.2035833333333333	0.026205128205128207	0.08771929824561403	0.10061538461538462	0.3505810113519092	0.09136635706914345
Tss	0.15266304347826085	0.08455555555555556	0.0	0.24244806763285026	0.07321739130434783	0.04883040935672515	0.05911594202898551	0.251561403508772	0.08760818713450293
Ctcf	0.0	0.2258321835599228	0.0	0.18978289473684212	0.015789473684210527	0.1441178738085623	0.13119127742630235	0.10976190476190477	0.18352439202225515
EnhF	0.01875	0.04684210526315789	0.0	0.1140320366132723	0.028289473684210524	0.42318600849950966	0.16453947368421049	0.11690476190476191	0.0874561403508772
Pol2	0.20633728590250328	0.08425974025974027	0.0748917748917749	0.2237449651797478	0.01921212121212121	0.06666666666666667	0.08266666666666667	0.12461904761904763	0.1176017316017316
ElonW	0.05416666666666666	0.22178362573099414	0.13368298368298367	0.14510233918128654	0.09385964912280702	0.16657894736842105	0.13242700282173966	0.0	0.052398785425101214
Repr	0.0	0.08803626713843433	0.014285714285714285	0.13943045112781954	0.02293233082706767	0.18718498452012383	0.16694438301636444	0.14340852130325815	0.23777734778121778
EnhW	0.0	0.09238409322539085	0.045054945054945054	0.13943045112781954	0.03831694621168306	0.10022846278099343	0.18079053686251828	0.21268388362209872	0.1911106811145511
DnaseD	0.1847463768115942	0.08729004329004329	0.014285714285714285	0.2771540560888387	0.014666666666666666	0.07272727272727272	0.05236363636363637	0.1428008658008658	0.153965367965368
Quies	0.0	0.0744298245614035	0.006666666666666666	0.04714285714285714	0.0	0.5991470796556608	0.02583333333333333	0.12898809523809524	0.11779214340198323
Gen5'	0.03592948717948718	0.08685714285714287	0.0748917748917749	0.2760119047619048	0.06694197031039137	0.06666666666666667	0.18684391047548946	0.12461904761904763	0.08123809523809523
DnaseU	0.19016304347826085	0.032670454545454544	0.0	0.6014476024547536	0.019789473684210527	0.059375	0.022526315789473682	0.0	0.07402811004784689
FaireW	0.0	0.07934210526315791	0.0	0.10968421052631579	0.015789473684210527	0.3196171679197995	0.1882894736842105	0.14232142857142857	0.1449561403508772
EnhWF	0.0	0.08277310924369748	0.014285714285714285	0.13663542007191892	0.015789473684210527	0.30821309828279136	0.15265866873065015	0.1311904761904762	0.15845403951054107
Art	0.13242424242424242	0.054714285714285715	0.1927962841755945	0.11356709956709957	0.06394896331738437	0.016666666666666666	0.2092826097072921	0.12461904761904763	0.09198080080838701
H4K20	0.0	0.0488434738084107	0.12011008704557091	0.06503759398496241	0.015789473684210527	0.13968198312518088	0.22763205055649874	0.24514837819185642	0.13775695960330933
ReprW	0.0	0.14332121864764213	0.0	0.14736536994660565	0.015789473684210527	0.365445173034889	0.10062110198770584	0.10357142857142858	0.12388623412751829
Elon	0.05416666666666666	0.041919191919191925	0.13368298368298367	0.09299653118303004	0.10100250626566416	0.30171277997364954	0.17890968680442362	0.01818181818181818	0.07742783532257216
Gen3'	0.07242424242424242	0.03880952380952381	0.19201631701631702	0.354604693552062	0.0717384370015949	0.05	0.20077115866589548	0.0	0.019635627530364373
ReprD	0.17141304347826086	0.08062337662337662	0.014285714285714285	0.30382072275550537	0.008	0.07272727272727272	0.05236363636363637	0.1428008658008658	0.153965367965368
