label	Bivalent	ConstitutiveHet	Enhancer	FacultativeHet	Promoter	Quiescent	RegPermissive	Transcribed	Unclassified
PromF	0.34705837173579107	0.0	0.0	0.08706007851169141	0.10887705276905837	0.0	0.35227566100462315	0.06875	0.03597883597883598
CtcfO	0.49868126197847557	0.014285714285714285	0.014285714285714285	0.09237317149081856	0.07549309477159794	0.0	0.29390220720884336	0.0	0.010978835978835979
Enh	0.39237427587522467	0.0	0.0	0.09882478439404435	0.09235199830282745	0.005263157894736842	0.22439067075121183	0.1319078947368421	0.05488721804511278
Low	0.23987095692978047	0.011764705882352941	0.2249427917620137	0.22644276856041562	0.004	0.0	0.2115670121595549	0.0	0.08141176470588236
PromP	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
TssF	0.46164422494143853	0.0	0.0	0.09237317149081856	0.06094283022133338	0.005263157894736842	0.19298150266971778	0.1319078947368421	0.05488721804511278
Tss	0.4171997804969941	0.0	0.0	0.18126206037970743	0.06094283022133338	0.005263157894736842	0.14853705822527333	0.1319078947368421	0.05488721804511278
Ctcf	0.29222643896268186	0.026050420168067225	0.16864027075361038	0.09525335582261578	0.07648574842123229	0.0	0.3045245937585027	0.0	0.036819172113289764
EnhF	0.06518518518518518	0.013392857142857142	0.30458896602119107	0.08237037037037036	0.03025	0.01843137254901961	0.3055704644176511	0.07333333333333333	0.10687745098039217
Pol2	0.5016052385866627	0.014285714285714285	0.014285714285714285	0.18126206037970743	0.10547021147640341	0.0	0.17211222500696186	0.0	0.010978835978835979
ElonW	0.30712418300653593	0.03855042016806722	0.043697478991596636	0.30716367102396513	0.037823921839267104	0.003125	0.22569615285727815	0.0	0.036819172113289764
Repr	0.11778199451823741	0.03230042016806722	0.09369747899159664	0.08858668915594911	0.11512705276905837	0.01	0.49610385895046816	0.0	0.046402505446623096
EnhW	0.4294113129122617	0.014285714285714285	0.014285714285714285	0.09882478439404435	0.10690226285309198	0.0	0.32531137529033743	0.0	0.010978835978835979
DnaseD	0.49868126197847557	0.014285714285714285	0.014285714285714285	0.09237317149081856	0.07549309477159794	0.0	0.29390220720884336	0.0	0.010978835978835979
Quies	0.0	0.030499577821559244	0.05721925133689839	0.013333333333333332	0.00909090909090909	0.24121165212496481	0.3692156862745098	0.16787878787878788	0.11155080213903742
Gen5'	0.44384932920536635	0.026050420168067225	0.043697478991596636	0.10056644880174292	0.06835023762874079	0.0	0.2806669130911963	0.0	0.036819172113289764
DnaseU	0.0	0.013392857142857142	0.32129284693559834	0.012	0.015805555555555555	0.021764705882352943	0.45321001784667825	0.0	0.16253401663695782
FaireW	0.0	0.018392857142857145	0.19404826489225466	0.012	0.015805555555555555	0.02676470588235294	0.5604545998900219	0.0	0.17253401663695783
EnhWF	0.3026139272913466	0.014285714285714285	0.014285714285714285	0.1759489674005803	0.1160199099119155	0.0	0.36586693084589295	0.0	0.010978835978835979
Art	0.49868126197847557	0.014285714285714285	0.014285714285714285	0.09237317149081856	0.07549309477159794	0.0	0.29390220720884336	0.0	0.010978835978835979
H4K20	0.0	0.04691496163682864	0.18181224004753418	0.013333333333333332	0.011805555555555555	0.09213981244671783	0.385872697563874	0.08666666666666666	0.1814547327494898
ReprW	0.05185185185185185	0.013392857142857142	0.29301001865277004	0.11570370370370371	0.01025	0.021764705882352943	0.3971494117860722	0.0	0.09687745098039216
Elon	0.2692156862745098	0.0671218487394958	0.029411764705882353	0.2065100762527233	0.039798711755233494	0.06026785714285714	0.29085488301600837	0.0	0.036819172113289764
Gen3'	0.47788441692466455	0.026050420168067225	0.043697478991596636	0.13389978213507625	0.07832735433354628	0.0	0.2033213753337592	0.0	0.036819172113289764
ReprD	0.49868126197847557	0.014285714285714285	0.014285714285714285	0.09237317149081856	0.07549309477159794	0.0	0.29390220720884336	0.0	0.010978835978835979
